session_id,customer_id,session_date,device_type,traffic_source,converted,order_id
1360,,2023-01-16 19:55:10,Tablet,Social Media,False,
1361,66,2023-09-28 23:48:02,Desktop,Email Campaign,True,359
1362,7,2023-12-13 08:59:35,Tablet,Direct,False,
1363,36,2023-12-18 15:29:20,Tablet,Social Media,False,
1364,,2023-11-15 19:26:32,Desktop,Referral,False,
1365,,2023-11-26 11:05:28,Mobile,Direct,False,
1366,,2023-01-13 19:32:50,Mobile,Social Media,False,
1367,52,2023-11-30 01:36:46,Desktop,Organic Search,False,
1368,23,2023-09-16 10:16:26,Desktop,Organic Search,False,
1369,,2023-10-14 16:30:08,Mobile,Email Campaign,False,
1370,6,2023-10-29 07:55:48,Tablet,Email Campaign,False,
1371,34,2023-03-28 13:24:17,Tablet,Referral,False,
1372,23,2023-12-30 10:52:04,Tablet,Email Campaign,True,394
1373,4,2023-04-04 15:47:39,Mobile,Email Campaign,False,
1374,,2023-04-01 20:21:33,Desktop,Social Media,False,
1375,,2023-08-23 19:17:17,Desktop,Paid Ads,False,
1376,70,2023-10-18 23:05:36,Desktop,Social Media,False,
1377,,2023-01-23 19:59:29,Mobile,Direct,False,
1378,11,2023-10-13 08:41:43,Mobile,Email Campaign,False,
1379,64,2023-08-03 07:52:00,Desktop,Paid Ads,False,
1380,,2023-05-16 20:07:53,Tablet,Email Campaign,False,
1381,16,2023-09-18 15:35:30,Mobile,Organic Search,False,
1382,54,2023-10-20 19:57:33,Desktop,Organic Search,False,
1383,,2023-09-06 18:25:11,Desktop,Social Media,False,
1384,38,2023-11-14 09:03:17,Mobile,Direct,False,
1385,59,2023-12-02 17:11:58,Desktop,Paid Ads,True,92
1386,54,2023-12-20 19:41:58,Mobile,Email Campaign,False,
1387,20,2023-06-27 08:44:30,Mobile,Direct,False,
1388,68,2023-02-13 15:50:44,Mobile,Social Media,False,
1389,14,2023-09-11 11:44:45,Tablet,Paid Ads,False,
1390,,2023-01-08 03:50:24,Mobile,Organic Search,False,
1391,67,2023-11-26 14:47:10,Tablet,Social Media,True,147
1392,29,2023-12-23 12:55:53,Desktop,Organic Search,False,
1393,42,2023-08-02 08:18:06,Tablet,Direct,True,160
1394,14,2023-01-24 16:49:26,Tablet,Direct,False,
1395,40,2023-06-22 18:37:38,Mobile,Social Media,True,58
1396,,2023-12-09 19:59:25,Mobile,Paid Ads,False,
1397,61,2023-09-30 12:50:50,Tablet,Organic Search,False,
1398,,2023-06-04 19:05:19,Desktop,Paid Ads,False,
1399,56,2023-01-15 23:34:15,Desktop,Email Campaign,True,85
1400,65,2023-07-21 21:43:06,Desktop,Social Media,True,350
