transaction_id,account_id,transaction_date,transaction_type,amount,merchant,channel
1177,1028,2023-11-02 04:19:02,Deposit,708.73,,Online
1178,1005,2023-10-23 11:29:49,Withdrawal,44.81,,Branch
1179,1023,2023-03-24 03:02:52,Transfer,1044.01,,Online
1180,1039,2023-04-03 15:31:21,Withdrawal,143.85,,Online
1181,1033,2023-01-09 06:28:02,ATM Withdrawal,278.19,,Branch
1182,1003,2023-12-07 09:43:00,Transfer,34420.62,Netflix,ATM
1183,1003,2023-03-03 06:45:00,ATM Withdrawal,198.67,,Mobile App
1184,1054,2023-03-01 14:40:38,ATM Withdrawal,258.08,,Online
1185,1029,2023-09-13 18:18:21,Payment,464.31,Shell Gas Station,ATM
1186,1005,2023-08-31 05:36:13,Deposit,2637.67,,Mobile App
1187,1011,2023-03-03 08:48:12,Transfer,821.49,,Branch
1188,1052,2023-07-10 17:44:32,Transfer,1906.11,,Mobile App
1189,1057,2023-11-04 23:35:58,Deposit,4260.48,,Mobile App
1190,1024,2023-05-28 05:55:08,Payment,63.31,Pharmacy,ATM
1191,1041,2023-03-26 18:16:55,POS Purchase,67.12,Car Rental,Mobile App
1192,1018,2023-10-12 12:32:56,Payment,546.44,Airline Booking,ATM
1193,1047,2023-10-22 10:11:48,Transfer,2702.4,,Online
1194,1050,2023-02-12 10:00:30,POS Purchase,384.09,Starbucks,POS
1195,1005,2023-04-15 00:27:57,Withdrawal,413.78,,Mobile App
1196,1009,2023-06-27 04:13:57,Payment,634.38,Shell Gas Station,POS
1197,1012,2023-09-22 12:53:28,Transfer,372.27,,Branch
1198,1011,2023-02-25 16:11:04,Transfer,1539.09,,Online
1199,1030,2023-10-28 01:31:07,ATM Withdrawal,95.16,,Online
1200,1045,2023-05-09 20:10:58,Withdrawal,315.76,,POS
1201,1057,2023-04-18 02:22:58,ATM Withdrawal,249.21,,ATM
1202,1048,2023-06-23 02:20:30,ATM Withdrawal,159.53,,POS
1203,1009,2023-04-28 08:45:24,ATM Withdrawal,224.53,,Branch
1204,1043,2023-02-06 17:44:16,Transfer,2876.29,,Mobile App
1205,1016,2023-04-07 08:34:41,Deposit,4622.15,,Branch
1206,1026,2023-03-28 07:11:24,Payment,567.78,Restaurant,Online
1207,1055,2023-12-05 22:32:38,Withdrawal,306.05,,Branch
1208,1044,2023-01-31 11:27:42,Withdrawal,416.08,,Branch
1209,1014,2023-09-24 08:59:27,ATM Withdrawal,187.54,,Online
1210,1039,2023-05-19 04:31:26,Transfer,59.67,,Mobile App
1211,1027,2023-01-12 02:12:13,Deposit,788.86,,ATM
1212,1021,2023-06-06 11:38:23,Transfer,2663.37,,POS
1213,1034,2023-02-26 18:02:41,Payment,213.72,Best Buy,Branch
1214,1042,2023-01-15 20:31:02,Deposit,533.42,,Mobile App
1215,1052,2023-08-01 14:22:23,Payment,609.88,Utility Company,Mobile App
1216,1015,2023-10-25 20:05:09,ATM Withdrawal,86.38,,Mobile App
1217,1051,2023-09-23 16:34:13,Transfer,516.9,,ATM
1218,1040,2023-05-31 08:44:28,Withdrawal,99.4,,Branch
1219,1027,2023-01-09 11:51:24,Deposit,4573.57,,POS
1220,1055,2023-03-25 16:40:30,Payment,671.69,Local Grocery,ATM
1221,1050,2023-04-22 10:07:14,ATM Withdrawal,314.77,,ATM
1222,1014,2023-07-30 02:12:40,Transfer,2074.38,,Mobile App
1223,1025,2023-04-05 06:19:42,Transfer,232.96,,Mobile App
1224,1049,2023-02-01 03:09:21,POS Purchase,658.44,Gym Membership,POS
1225,1018,2023-03-14 11:59:51,Transfer,2762.17,,POS
1226,1026,2023-01-29 00:55:14,POS Purchase,278.33,Local Grocery,POS
1227,1028,2023-03-15 17:35:59,Deposit,827.97,,Branch
1228,1047,2023-03-02 02:59:35,POS Purchase,355.16,Uber,POS
1229,1030,2023-01-19 05:57:03,Payment,342.11,Netflix,ATM
1230,1043,2023-02-13 00:34:34,POS Purchase,50.66,Insurance Co,ATM
1231,1026,2023-11-26 01:56:46,Withdrawal,410.25,,ATM
1232,1026,2023-06-04 11:39:22,Payment,305.7,Uber,Branch
1233,1041,2023-09-19 09:11:36,Deposit,250.33,,ATM
1234,1004,2023-02-24 20:38:45,POS Purchase,283.01,Walmart,ATM
1235,1021,2023-09-25 21:03:58,ATM Withdrawal,194.59,,Online
1236,1025,2023-11-12 13:41:04,Payment,467.97,Electronics Store,POS
1237,1031,2023-09-22 11:45:10,Deposit,2519.2,,ATM
1238,1017,2023-08-04 02:21:00,Payment,698.32,Target,Branch
1239,1010,2023-01-18 06:55:55,POS Purchase,391.62,Car Rental,Branch
1240,1011,2023-12-31 12:36:48,Deposit,627.67,,Mobile App
1241,1004,2023-12-01 14:02:06,Deposit,4113.6,,Mobile App
1242,1048,2023-11-06 16:12:06,Deposit,465.25,,POS
1243,1029,2023-07-07 17:08:22,Transfer,467.91,,Branch
1244,1033,2023-03-24 15:37:34,Withdrawal,261.78,,Online
1245,1022,2023-02-22 10:06:54,Withdrawal,444.45,,Mobile App
1246,1017,2023-12-23 10:43:41,Payment,441.41,Electronics Store,Mobile App
1247,1027,2023-05-20 13:59:32,Deposit,108.49,,Online
1248,1016,2023-01-16 08:01:16,ATM Withdrawal,131.06,,Branch
1249,1008,2023-01-24 02:54:37,Transfer,2865.98,,POS
1250,1021,2023-12-22 05:17:19,Payment,161.89,Electronics Store,Mobile App
1251,1049,2023-07-20 00:26:25,Withdrawal,228.85,,Mobile App
1252,1009,2023-12-06 05:55:02,Payment,620.76,Amazon,ATM
1253,1028,2023-09-17 13:45:59,Deposit,3907.7,,Online
1254,1034,2023-11-27 22:53:24,Payment,417.67,Hotel Booking,ATM
1255,1007,2023-09-29 22:00:54,Deposit,3650.65,,POS
1256,1052,2023-05-31 08:15:44,Payment,121.36,Amazon,POS
1257,1042,2023-06-19 20:00:45,ATM Withdrawal,284.91,,POS
1258,1020,2023-09-14 19:01:07,Payment,337.83,Subscription Service,ATM
1259,1009,2023-10-04 19:55:47,Deposit,1671.35,,POS
1260,1044,2023-03-11 03:32:29,POS Purchase,790.78,Amazon,ATM
1261,1009,2023-04-22 03:08:30,Deposit,2888.05,,Mobile App
1262,1009,2023-08-17 02:00:43,Payment,477.12,Netflix,Mobile App
1263,1055,2023-06-26 03:17:58,Transfer,2773.79,,Online
1264,1037,2023-07-26 20:46:17,Transfer,737.15,,Branch
1265,1051,2023-11-04 08:53:30,POS Purchase,546.94,Netflix,Online
1266,1001,2023-06-15 07:02:56,Transfer,589.73,,ATM
1267,1022,2023-01-09 02:22:13,Payment,15.35,Hotel Booking,ATM
1268,1054,2023-05-05 00:36:57,Transfer,2575.9,,Mobile App
1269,1017,2023-05-30 21:29:11,ATM Withdrawal,430.78,,Online
1270,1009,2023-05-20 18:21:18,Transfer,2923.16,,POS
1271,1032,2023-04-24 21:28:47,Transfer,2271.71,,ATM
1272,1003,2023-04-18 06:04:37,Deposit,2667.92,,ATM
1273,1008,2023-08-09 22:36:37,ATM Withdrawal,426.08,,POS
1274,1033,2023-11-18 15:40:10,Withdrawal,82.87,,ATM
1275,1014,2023-02-28 22:18:00,Transfer,178.02,,ATM
1276,1033,2023-04-21 14:36:57,Withdrawal,264.13,,Online
1277,1023,2023-05-05 03:58:12,Deposit,338.54,,Branch
1278,1036,2023-06-23 09:40:31,Payment,319.09,Online Marketplace,Online
1279,1054,2023-04-21 08:11:52,Transfer,2034.71,,Mobile App
1280,1040,2023-04-06 11:07:22,POS Purchase,654.87,Insurance Co,Branch
1281,1021,2023-07-21 23:53:21,Payment,317.09,Electronics Store,ATM
1282,1045,2023-04-29 13:50:30,Withdrawal,54.59,,Mobile App
1283,1009,2023-01-17 00:03:00,ATM Withdrawal,316.75,,Mobile App
1284,1013,2023-12-30 22:35:00,Transfer,340.57,,Online
1285,1013,2023-08-14 01:39:15,Withdrawal,96.51,,POS
1286,1004,2023-06-17 02:25:16,Withdrawal,131.06,,Online
1287,1006,2023-11-09 08:10:20,POS Purchase,223.62,Insurance Co,Branch
1288,1033,2023-11-13 16:47:28,ATM Withdrawal,388.92,,Mobile App
1289,1041,2023-09-28 10:38:59,Payment,692.12,Uber,POS
1290,1046,2023-07-14 00:50:00,POS Purchase,333.63,Walmart,POS
1291,1030,2023-07-28 22:52:17,Withdrawal,230.21,,Online
1292,1024,2023-07-01 11:34:46,Withdrawal,398.23,,ATM
1293,1001,2023-09-17 21:18:38,Withdrawal,41.71,,Branch
1294,1043,2023-01-19 16:27:12,Deposit,4703.91,,Branch
1295,1039,2023-11-04 03:21:09,Deposit,2837.68,,ATM
1296,1041,2023-10-11 20:36:55,Deposit,3086.51,,Branch
1297,1024,2023-03-02 06:04:17,Transfer,755.29,,ATM
1298,1035,2023-12-10 21:32:05,Withdrawal,122.21,,Online
1299,1030,2023-08-09 21:38:11,Deposit,1451.37,,Mobile App
1300,1003,2023-02-13 17:49:02,Deposit,1239.63,,Online
1301,1017,2023-06-24 04:27:50,Transfer,1146.28,,Online
1302,1004,2023-06-18 06:11:41,POS Purchase,598.32,Walmart,ATM
1303,1034,2023-08-01 03:07:33,Payment,243.59,Insurance Co,Mobile App
1304,1034,2023-06-06 17:44:51,Withdrawal,370.94,,Online
1305,1037,2023-07-29 17:04:02,ATM Withdrawal,340.42,,Online
1306,1033,2023-12-23 15:49:01,Withdrawal,37.6,,Mobile App
1307,1052,2023-10-03 22:59:43,Deposit,310.13,,ATM
1308,1015,2023-01-22 03:36:51,ATM Withdrawal,499.95,,Mobile App
1309,1046,2023-07-14 03:37:00,POS Purchase,641.66,Starbucks,POS
1310,1007,2023-12-14 13:43:50,POS Purchase,777.65,Airline Booking,Branch
1311,1031,2023-03-01 10:25:15,ATM Withdrawal,136.91,,POS
1312,1032,2023-06-07 02:59:42,POS Purchase,389.79,Subscription Service,Branch
1313,1037,2023-03-01 00:25:21,Withdrawal,398.57,,ATM
1314,1030,2023-03-14 02:30:27,Withdrawal,32.07,,Branch
1315,1040,2023-03-12 05:41:21,ATM Withdrawal,147.29,,Mobile App
1316,1021,2023-11-19 03:16:28,Deposit,4150.57,,POS
1317,1032,2023-12-16 12:43:02,Payment,438.89,Best Buy,POS
1318,1015,2023-03-03 22:08:27,Deposit,4373.41,,POS
1319,1037,2023-06-21 12:14:39,Transfer,1361.68,,Mobile App
1320,1023,2023-12-01 20:59:30,POS Purchase,670.27,Electronics Store,ATM
1321,1008,2023-09-02 03:08:06,ATM Withdrawal,173.19,,Mobile App
1322,1036,2023-09-07 03:13:56,Withdrawal,129.97,,Online
1323,1025,2023-02-28 02:59:05,Withdrawal,180.97,,POS
1324,1049,2023-10-06 15:22:23,Deposit,2682.54,,POS
1325,1010,2023-10-28 00:50:24,Payment,434.75,Hotel Booking,ATM
1326,1035,2023-10-29 22:11:23,Transfer,2792.18,,Mobile App
1327,1048,2023-07-23 05:12:00,Transfer,26950.77,Airline Booking,POS
1328,1036,2023-01-14 03:53:03,Payment,687.66,Gym Membership,Mobile App
1329,1026,2023-05-07 00:16:32,Payment,652.25,Netflix,POS
1330,1030,2023-10-16 14:18:04,POS Purchase,652.55,Gym Membership,Branch
1331,1014,2023-06-14 06:42:57,Deposit,4577.87,,POS
1332,1023,2023-08-24 10:20:53,Withdrawal,417.81,,Branch
1333,1018,2023-01-26 13:14:42,Transfer,1355.1,,Mobile App
1334,1044,2023-10-18 12:04:05,Deposit,2752.81,,Mobile App
1335,1044,2023-05-01 12:54:14,Deposit,3077.33,,POS
1336,1025,2023-04-30 13:05:13,POS Purchase,330.25,Netflix,Branch
1337,1036,2023-04-07 10:46:28,Payment,635.53,Shell Gas Station,Online
1338,1029,2023-06-15 21:24:25,ATM Withdrawal,306.35,,Mobile App
1339,1026,2023-11-24 12:19:51,Payment,763.48,Airline Booking,POS
1340,1046,2023-12-14 13:29:36,Payment,789.83,Utility Company,Branch
1341,1008,2023-03-23 09:52:13,ATM Withdrawal,99.58,,Online
1342,1016,2023-05-25 16:41:06,Withdrawal,47.26,,Branch
1343,1024,2023-06-05 23:20:37,Withdrawal,212.96,,Branch
1344,1006,2023-12-29 04:28:06,Deposit,4369.3,,ATM
1345,1024,2023-04-30 13:10:05,POS Purchase,656.43,Utility Company,ATM
1346,1016,2023-03-31 01:55:26,Deposit,3102.68,,Mobile App
1347,1048,2023-04-30 07:51:15,Withdrawal,356.31,,POS
1348,1030,2023-12-31 05:22:17,Deposit,4278.39,,ATM
1349,1015,2023-09-14 08:22:36,POS Purchase,424.88,Netflix,Online
1350,1042,2023-07-19 19:46:19,ATM Withdrawal,322.92,,Branch
1351,1055,2023-09-08 04:27:17,ATM Withdrawal,273.71,,POS
1352,1009,2023-06-23 03:55:42,Transfer,2346.65,,POS
1353,1018,2023-01-27 06:34:41,Transfer,1986.15,,POS
1354,1056,2023-04-22 19:31:29,POS Purchase,779.92,Gym Membership,Mobile App
1355,1007,2023-02-13 16:00:10,Transfer,2533.08,,Branch
1356,1013,2023-10-15 11:07:21,POS Purchase,697.83,Electronics Store,Mobile App
1357,1052,2023-05-27 11:13:31,Transfer,772.76,,ATM
1358,1011,2023-09-02 03:40:23,Withdrawal,373.31,,Branch
1359,1027,2023-09-11 08:23:33,Deposit,2706.65,,ATM
1360,1004,2023-01-05 23:19:52,ATM Withdrawal,311.48,,ATM
1361,1043,2023-04-27 11:53:21,Deposit,677.4,,Branch
1362,1036,2023-11-07 13:42:38,Transfer,58.25,,Mobile App
1363,1029,2023-04-09 21:37:45,ATM Withdrawal,43.64,,Mobile App
1364,1018,2023-09-05 01:35:44,ATM Withdrawal,300.29,,Mobile App
1365,1055,2023-08-02 21:45:30,POS Purchase,608.46,Pharmacy,ATM
1366,1044,2023-08-18 08:32:29,Deposit,1167.95,,Branch
1367,1057,2023-09-11 08:18:38,ATM Withdrawal,469.7,,Branch
1368,1015,2023-02-15 01:54:28,Payment,156.7,Restaurant,Online
1369,1006,2023-01-25 20:54:23,Payment,446.37,Car Rental,Online
1370,1015,2023-04-03 06:35:47,Deposit,4202.87,,Online
1371,1039,2023-04-12 17:32:07,ATM Withdrawal,391.62,,Branch
1372,1021,2023-01-30 21:07:35,Payment,360.95,Online Marketplace,Branch
1373,1032,2023-09-19 11:32:31,Deposit,3853.39,,ATM
1374,1018,2023-11-02 15:11:00,ATM Withdrawal,404.34,,Mobile App
1375,1039,2023-03-06 09:13:37,Transfer,2799.86,,ATM
1376,1033,2023-07-31 03:48:14,Deposit,3773.45,,Mobile App
1377,1026,2023-08-25 04:35:13,Withdrawal,230.37,,Online
1378,1050,2023-02-04 11:36:59,Transfer,2549.12,,POS
1379,1022,2023-08-12 04:08:00,Deposit,2968.2,,Mobile App
1380,1057,2023-08-18 05:05:54,Deposit,3727.81,,Branch
1381,1045,2023-09-18 19:18:55,Deposit,3013.58,,Online
1382,1031,2023-04-05 11:00:27,Payment,408.69,Airline Booking,ATM
1383,1014,2023-08-28 15:05:47,ATM Withdrawal,374.72,,ATM
1384,1030,2023-04-15 15:46:21,Withdrawal,265.04,,POS
1385,1036,2023-07-29 19:04:31,POS Purchase,423.96,Uber,Mobile App
1386,1020,2023-12-09 12:25:05,Withdrawal,421.4,,ATM
1387,1017,2023-07-09 18:27:44,Deposit,336.76,,ATM
1388,1022,2023-02-04 18:46:46,Deposit,927.97,,Branch
1389,1044,2023-09-29 02:42:01,Withdrawal,435.12,,ATM
1390,1001,2023-12-21 06:43:31,Transfer,892.35,,Mobile App
1391,1013,2023-11-28 17:32:09,POS Purchase,162.85,Subscription Service,Online
1392,1004,2023-04-23 01:41:00,Withdrawal,18506.94,Restaurant,Branch
1393,1046,2023-09-17 08:20:34,POS Purchase,401.25,Insurance Co,Online
1394,1017,2023-09-10 15:58:04,Transfer,2566.87,,Branch
1395,1032,2023-04-23 08:17:47,POS Purchase,201.99,Airline Booking,Mobile App
1396,1017,2023-09-19 02:42:13,Transfer,285.82,,Mobile App
1397,1001,2023-01-09 09:29:04,POS Purchase,774.65,Insurance Co,ATM
1398,1017,2023-06-10 16:09:00,ATM Withdrawal,254.61,,Branch
1399,1008,2023-08-26 00:09:16,POS Purchase,591.9,Amazon,Branch
1400,1030,2023-07-11 16:30:15,ATM Withdrawal,265.2,,Mobile App
1401,1007,2023-12-02 14:11:14,Deposit,3255.7,,Online
1402,1012,2023-06-03 05:34:19,Withdrawal,200.96,,Branch
1403,1015,2023-01-24 20:09:46,ATM Withdrawal,204.53,,Online
1404,1023,2023-02-07 11:04:09,POS Purchase,94.73,Gym Membership,POS
1405,1025,2023-01-16 06:20:07,POS Purchase,576.1,Restaurant,Mobile App
1406,1003,2023-12-01 08:25:41,Withdrawal,287.51,,Mobile App
1407,1008,2023-08-28 09:48:35,ATM Withdrawal,420.2,,ATM
1408,1044,2023-02-08 03:10:28,Transfer,1712.56,,Mobile App
1409,1057,2023-04-23 00:06:08,Withdrawal,171.48,,ATM
1410,1034,2023-06-22 02:08:03,ATM Withdrawal,40.67,,ATM
1411,1034,2023-02-24 13:59:14,Payment,775.2,Electronics Store,Mobile App
1412,1030,2023-12-16 06:46:28,Transfer,1392.29,,Online
1413,1048,2023-06-08 19:23:33,Transfer,1013.4,,Online
1414,1029,2023-06-04 02:40:24,POS Purchase,501.59,Insurance Co,Branch
1415,1056,2023-09-23 02:59:57,POS Purchase,175.22,Restaurant,Mobile App
1416,1030,2023-11-22 11:44:01,Transfer,1058.21,,Mobile App
1417,1001,2023-07-15 02:30:58,ATM Withdrawal,42.44,,Branch
1418,1045,2023-04-25 23:56:06,Withdrawal,175.28,,Online
1419,1010,2023-06-27 17:05:34,POS Purchase,390.39,Pharmacy,Branch
1420,1052,2023-09-15 11:11:57,Transfer,216.17,,ATM
1421,1046,2023-10-15 19:53:00,Withdrawal,314.61,,POS
1422,1020,2023-11-09 02:00:50,Payment,34.99,Online Marketplace,ATM
1423,1009,2023-04-19 01:42:40,Payment,502.1,Shell Gas Station,Online
1424,1024,2023-03-02 15:30:59,Withdrawal,224.4,,Online
1425,1042,2023-05-25 17:58:34,Withdrawal,287.51,,Online
1426,1046,2023-07-14 04:04:00,POS Purchase,386.89,Subscription Service,POS
1427,1025,2023-01-15 02:51:00,Withdrawal,139.48,,Branch
1428,1022,2023-07-11 02:40:17,ATM Withdrawal,73.94,,Mobile App
1429,1029,2023-12-14 09:03:38,POS Purchase,590.87,Netflix,ATM
1430,1037,2023-10-20 13:40:10,Withdrawal,303.67,,POS
1431,1026,2023-02-21 07:50:47,POS Purchase,642.37,Target,ATM
1432,1030,2023-07-15 16:43:31,Transfer,2025.98,,Mobile App
1433,1016,2023-05-02 22:01:13,Deposit,1081.7,,POS
1434,1044,2023-08-01 22:49:51,POS Purchase,466.9,Online Marketplace,Online
1435,1008,2023-08-03 07:50:25,ATM Withdrawal,95.1,,Mobile App
1436,1037,2023-05-21 17:52:31,Transfer,2628.27,,Mobile App
1437,1046,2023-07-14 02:27:00,POS Purchase,452.17,Hotel Booking,POS
1438,1026,2023-01-21 01:20:14,Transfer,834.63,,ATM
1439,1029,2023-09-27 13:49:36,ATM Withdrawal,384.09,,Mobile App
1440,1013,2023-08-04 20:10:33,Transfer,662.99,,Branch
1441,1021,2023-02-24 12:35:00,Payment,18496.87,Insurance Co,Online
1442,1010,2023-05-28 04:51:56,POS Purchase,121.86,Hotel Booking,Mobile App
1443,1012,2023-02-27 09:22:41,Withdrawal,305.26,,POS
1444,1027,2023-10-06 10:26:49,ATM Withdrawal,115.46,,Branch
1445,1043,2023-10-31 21:56:45,Withdrawal,492.56,,Online
1446,1014,2023-02-16 17:54:17,ATM Withdrawal,204.71,,POS
1447,1003,2023-07-16 13:47:33,Withdrawal,182.34,,Online
1448,1056,2023-02-18 12:16:27,ATM Withdrawal,486.01,,ATM
1449,1036,2023-03-31 17:49:18,Transfer,848.63,,Mobile App
1450,1008,2023-08-03 13:40:44,ATM Withdrawal,147.28,,Branch
1451,1053,2023-12-29 11:59:35,Withdrawal,224.89,,Online
1452,1053,2023-02-10 13:03:01,Deposit,4062.79,,Online
1453,1042,2023-08-30 14:29:54,Transfer,337.73,,POS
1454,1052,2023-06-24 05:42:30,Payment,109.79,Utility Company,Branch
1455,1049,2023-07-05 21:47:31,Deposit,1807.45,,POS
1456,1030,2023-05-26 16:02:21,Deposit,3738.23,,Branch
1457,1037,2023-02-15 20:14:19,Payment,166.22,Restaurant,POS
1458,1048,2023-07-03 12:23:54,Deposit,3189.26,,Mobile App
1459,1044,2023-06-26 04:41:55,Transfer,2801.37,,Branch
1460,1005,2023-09-05 10:03:38,ATM Withdrawal,454.03,,POS
1461,1057,2023-12-20 02:27:33,Deposit,1489.68,,Branch
1462,1023,2023-04-06 04:51:33,Withdrawal,175.17,,POS
1463,1015,2023-01-26 06:31:27,Payment,585.95,Airline Booking,POS
1464,1014,2023-12-13 21:09:38,Payment,672.39,Pharmacy,Branch
1465,1057,2023-09-10 11:58:04,POS Purchase,703.3,Starbucks,Online
1466,1040,2023-06-19 23:04:20,POS Purchase,20.05,Local Grocery,Mobile App
1467,1032,2023-05-21 09:19:43,Withdrawal,316.02,,POS
1468,1017,2023-06-21 16:03:26,POS Purchase,761.78,Local Grocery,Online
1469,1015,2023-07-04 16:15:36,Payment,320.09,Uber,Branch
1470,1011,2023-03-17 21:36:29,ATM Withdrawal,475.13,,Online
1471,1031,2023-06-09 14:55:13,ATM Withdrawal,64.88,,Online
1472,1021,2023-06-19 14:17:18,Transfer,2142.39,,Mobile App
1473,1045,2023-02-06 03:49:56,Deposit,4089.53,,Mobile App
1474,1025,2023-06-28 10:18:26,ATM Withdrawal,144.09,,Online
1475,1035,2023-11-08 09:19:05,Transfer,2760.96,,Mobile App
1476,1021,2023-12-05 17:51:15,Deposit,3173.02,,Mobile App
1477,1028,2023-03-26 05:57:09,Transfer,1982.93,,Mobile App
1478,1051,2023-02-01 10:56:39,POS Purchase,170.22,Subscription Service,Mobile App
1479,1049,2023-05-28 05:13:59,Deposit,1844.77,,Online
1480,1008,2023-04-19 05:08:59,Deposit,3208.06,,Mobile App
1481,1045,2023-09-08 15:04:04,Withdrawal,485.76,,Mobile App
1482,1052,2023-04-07 05:02:58,Deposit,4857.23,,Branch
1483,1024,2023-03-16 12:51:56,Transfer,2579.08,,ATM
1484,1021,2023-06-27 04:12:33,Deposit,3717.89,,Branch
1485,1013,2023-12-09 00:12:11,Payment,616.33,Car Rental,ATM
1486,1054,2023-07-22 19:33:43,Payment,147.39,Car Rental,ATM
1487,1020,2023-06-09 09:51:04,ATM Withdrawal,65.92,,POS
1488,1005,2023-08-17 16:28:11,Deposit,4932.07,,Mobile App
1489,1046,2023-08-29 00:33:22,Transfer,207.96,,Mobile App
1490,1013,2023-08-20 21:08:45,Transfer,1349.02,,ATM
1491,1043,2023-08-28 00:18:21,Transfer,2324.08,,Online
1492,1053,2023-10-01 02:18:26,ATM Withdrawal,436.33,,Online
1493,1055,2023-01-26 15:06:08,POS Purchase,598.96,Utility Company,Online
1494,1013,2023-12-17 18:20:09,ATM Withdrawal,152.21,,Online
1495,1031,2023-03-23 03:16:48,ATM Withdrawal,496.64,,Online
1496,1036,2023-03-31 14:04:04,Payment,29.55,Gym Membership,Mobile App
1497,1055,2023-05-25 15:18:04,POS Purchase,41.12,Car Rental,Branch
1498,1045,2023-02-23 11:15:59,POS Purchase,339.76,Electronics Store,ATM
1499,1032,2023-03-30 02:41:11,ATM Withdrawal,409.4,,POS
1500,1024,2023-12-09 22:01:36,Transfer,753.38,,Online
1501,1032,2023-02-03 02:01:39,ATM Withdrawal,96.65,,ATM
1502,1046,2023-01-17 18:58:15,Deposit,4291.7,,ATM
1503,1009,2023-05-30 11:52:31,Payment,270.31,Local Grocery,POS
1504,1041,2023-02-14 07:49:02,Deposit,1814.63,,Branch
1505,1011,2023-09-20 01:40:57,ATM Withdrawal,288.77,,ATM
1506,1035,2023-10-31 11:25:10,Withdrawal,492.21,,ATM
1507,1045,2023-10-08 03:13:30,Deposit,2577.08,,ATM
1508,1054,2023-09-02 11:35:56,Payment,452.64,Insurance Co,Mobile App
1509,1028,2023-01-21 23:31:54,ATM Withdrawal,64.72,,Branch
1510,1003,2023-02-20 02:19:33,POS Purchase,157.4,Local Grocery,Branch
1511,1055,2023-09-25 05:14:33,Payment,7.85,Walmart,Mobile App
1512,1048,2023-03-04 14:48:15,Transfer,2571.64,,Online
1513,1026,2023-04-27 11:04:39,Deposit,357.45,,Mobile App
1514,1012,2023-06-09 17:39:27,POS Purchase,661.41,Utility Company,Mobile App
1515,1014,2023-06-01 11:11:40,POS Purchase,677.35,Shell Gas Station,Online
1516,1020,2023-10-06 21:56:45,Deposit,3940.82,,ATM
1517,1036,2023-08-11 06:51:18,POS Purchase,547.9,Walmart,POS
1518,1015,2023-10-17 18:26:23,Payment,526.92,Netflix,ATM
1519,1009,2023-04-03 20:23:40,ATM Withdrawal,312.64,,ATM
1520,1054,2023-05-01 20:20:59,Deposit,4020.01,,Online
1521,1025,2023-04-08 22:28:51,Payment,634.06,Target,POS
1522,1025,2023-11-13 01:06:49,Payment,74.85,Local Grocery,Branch
1523,1057,2023-04-07 22:40:32,Payment,641.71,Gym Membership,ATM
1524,1031,2023-05-29 17:13:14,Payment,289.43,Electronics Store,POS
1525,1028,2023-06-17 22:44:40,Withdrawal,97.77,,Branch
1526,1008,2023-01-01 16:12:18,Deposit,2505.03,,Mobile App
1527,1025,2023-09-25 23:19:03,POS Purchase,255.82,Airline Booking,Online
1528,1003,2023-03-09 19:52:40,POS Purchase,227.26,Uber,ATM
1529,1011,2023-02-09 19:55:23,ATM Withdrawal,234.68,,Online
1530,1023,2023-06-05 12:26:44,ATM Withdrawal,494.87,,Online
1531,1046,2023-03-10 19:49:54,ATM Withdrawal,24.7,,Branch
1532,1039,2023-11-07 04:01:33,Payment,353.64,Subscription Service,ATM
1533,1043,2023-02-24 14:13:59,Deposit,1224.76,,Branch
1534,1015,2023-02-28 23:55:22,Withdrawal,423.91,,Online
1535,1030,2023-07-04 23:41:13,Withdrawal,227.44,,ATM
1536,1022,2023-08-23 20:48:08,Payment,223.67,Walmart,Mobile App
1537,1006,2023-12-14 10:57:24,Withdrawal,146.88,,POS
1538,1047,2023-04-27 05:10:18,Payment,293.9,Pharmacy,Online
1539,1006,2023-05-11 16:58:30,Withdrawal,315.62,,Branch
1540,1029,2023-02-19 17:31:26,Payment,437.15,Amazon,Online
1541,1011,2023-04-02 01:17:07,Payment,397.41,Online Marketplace,ATM
1542,1037,2023-09-13 18:32:13,ATM Withdrawal,96.4,,ATM
1543,1052,2023-04-28 01:05:18,Payment,508.56,Netflix,POS
1544,1055,2023-01-31 21:16:12,POS Purchase,748.41,Gym Membership,ATM
1545,1011,2023-11-25 19:17:58,ATM Withdrawal,321.56,,Online
1546,1045,2023-08-24 04:30:00,Withdrawal,397.79,,ATM
1547,1005,2023-09-11 17:30:04,Payment,85.6,Pharmacy,POS
1548,1044,2023-12-26 07:19:02,Transfer,1741.07,,Mobile App
1549,1056,2023-05-29 00:45:23,Deposit,3397.16,,Mobile App
1550,1024,2023-12-03 16:37:43,Transfer,2889.01,,Branch
1551,1016,2023-02-18 06:49:27,ATM Withdrawal,67.52,,ATM
1552,1039,2023-08-25 15:17:51,Transfer,1658.11,,Online
1553,1040,2023-07-26 15:25:09,Transfer,1305.2,,ATM
1554,1049,2023-12-04 11:12:00,Withdrawal,35595.71,Shell Gas Station,Branch
1555,1040,2023-11-16 05:40:32,Transfer,1371.41,,ATM
1556,1026,2023-03-13 23:55:43,POS Purchase,523.7,Walmart,POS
1557,1024,2023-03-21 19:51:16,POS Purchase,366.06,Hotel Booking,POS
1558,1021,2023-04-05 12:17:21,Withdrawal,127.62,,POS
1559,1008,2023-08-26 14:44:49,Transfer,421.87,,Mobile App
